,id,order_id,quantity,item_name,choice_description,item_price
2677,2678,1064,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.75
2678,2679,1064,1,Chips and Guacamole,nan,4.45
2679,2680,1064,1,Bottled Water,nan,1.5
2680,2681,1064,1,Canned Soft Drink,[Sprite],1.25
2681,2682,1065,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Lettuce]]",8.49
2682,2683,1065,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
2683,2684,1066,1,Veggie Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",8.75
2684,2685,1066,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
2685,2686,1067,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75
2686,2687,1067,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25
2687,2688,1068,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75
2688,2689,1068,1,Chips and Fresh Tomato Salsa,nan,2.95
2689,2690,1068,1,Canned Soft Drink,[Diet Coke],1.25
2690,2691,1069,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]]",11.25
2691,2692,1069,1,Bottled Water,nan,1.5
2692,2693,1070,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole, Rice]]",11.25
2693,2694,1070,1,Chips and Guacamole,nan,4.45
2694,2695,1070,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25
2695,2696,1070,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",8.75
2696,2697,1071,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
2697,2698,1071,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
2698,2699,1071,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
2699,2700,1071,1,Chips and Guacamole,nan,4.45
2700,2701,1071,1,Bottled Water,nan,1.5
2701,2702,1072,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75
2702,2703,1072,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",8.75
2703,2704,1073,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
2704,2705,1073,1,Side of Chips,nan,1.69
2705,2706,1074,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
2706,2707,1074,1,Chips,nan,2.15
2707,2708,1074,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25
2708,2709,1074,1,Chips,nan,2.15
2709,2710,1075,1,Bottled Water,nan,1.5
2710,2711,1075,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25
2711,2712,1076,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
2712,2713,1076,1,Chips,nan,2.15
2713,2714,1076,1,6 Pack Soft Drink,[Coke],6.49
2714,2715,1077,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Cheese, Black Beans, Lettuce]]",9.25
2715,2716,1077,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]",9.25
2716,2717,1078,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2717,2718,1078,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2718,2719,1079,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
2719,2720,1079,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
2720,2721,1080,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2721,2722,1080,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2722,2723,1081,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
2723,2724,1081,1,Chips,nan,2.15
2724,2725,1081,1,Canned Soft Drink,[Nestea],1.25
2725,2726,1082,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2726,2727,1082,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",9.25
2727,2728,1082,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25
2728,2729,1083,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]",8.75
2729,2730,1083,2,Chips and Fresh Tomato Salsa,nan,5.9
2730,2731,1084,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
2731,2732,1084,1,Chips and Guacamole,nan,4.45
2732,2733,1085,1,Steak Soft Tacos,"[Fresh Tomato Salsa, Sour Cream]",9.25
2733,2734,1085,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
2734,2735,1085,1,Chips and Guacamole,nan,4.45
2735,2736,1086,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25
2736,2737,1086,1,Chips and Guacamole,nan,4.45
2737,2738,1087,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2738,2739,1087,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
2739,2740,1087,1,Chips,nan,2.15
2740,2741,1088,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]",11.89
2741,2742,1088,1,Chicken Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Guacamole]]",11.25
2742,2743,1089,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
2743,2744,1089,1,Chips and Tomatillo Red Chili Salsa,nan,2.95
2744,2745,1089,1,Bottled Water,nan,1.5
2745,2746,1090,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]",8.75
2746,2747,1090,2,Chips,nan,4.3
2747,2748,1091,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
2748,2749,1091,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25
2749,2750,1091,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2750,2751,1092,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
2751,2752,1092,1,Chips,nan,2.15
2752,2753,1092,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.25
2753,2754,1093,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2754,2755,1093,1,Bottled Water,nan,1.09
2755,2756,1094,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
2756,2757,1094,1,Veggie Salad,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
2757,2758,1095,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2758,2759,1095,1,Izze,[Blackberry],3.39
2759,2760,1095,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese]]",8.99
2760,2761,1096,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
2761,2762,1096,1,Chips and Guacamole,nan,3.99
2762,2763,1097,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
2763,2764,1097,1,Chips,nan,2.15
2764,2765,1097,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75
2765,2766,1097,1,Chips and Guacamole,nan,4.45
2766,2767,1097,2,Canned Soft Drink,[Diet Coke],2.5
2767,2768,1098,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Guacamole]]",11.48
2768,2769,1098,1,Canned Soda,[Sprite],1.09
2769,2770,1099,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2770,2771,1099,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2771,2772,1100,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98
2772,2773,1101,1,Chips and Guacamole,nan,3.99
2773,2774,1101,1,Veggie Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
2774,2775,1101,1,Canned Soda,[Sprite],1.09
2775,2776,1102,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75
2776,2777,1102,1,Chips and Fresh Tomato Salsa,nan,2.95
2777,2778,1102,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans]]",8.75
2778,2779,1103,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",8.75
2779,2780,1103,1,Chips and Fresh Tomato Salsa,nan,2.95
2780,2781,1103,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
2781,2782,1104,1,Chicken Bowl,"[Fresh Tomato Salsa, [Cheese, Guacamole, Sour Cream, Fajita Vegetables, Rice]]",11.25
2782,2783,1104,1,Chips,nan,2.15
2783,2784,1105,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25
2784,2785,1105,1,Chips and Guacamole,nan,4.45
2785,2786,1106,1,Chips and Guacamole,nan,4.45
2786,2787,1106,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25
2787,2788,1106,1,Barbacoa Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]",11.75
2788,2789,1107,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
2789,2790,1107,1,Chips,nan,2.15
2790,2791,1108,1,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
2791,2792,1108,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75
2792,2793,1109,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25
2793,2794,1109,1,6 Pack Soft Drink,[Diet Coke],6.49
2794,2795,1110,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
2795,2796,1110,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2796,2797,1110,1,Chips and Fresh Tomato Salsa,nan,2.95
2797,2798,1111,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98
2798,2799,1111,1,Chips and Guacamole,nan,3.99
2799,2800,1112,1,Bottled Water,nan,1.5
2800,2801,1112,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25
2801,2802,1112,1,Chips,nan,2.15
2802,2803,1113,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",8.75
2803,2804,1113,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
2804,2805,1114,1,Steak Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89
2805,2806,1114,1,Chips and Guacamole,nan,4.45
2806,2807,1114,1,Bottled Water,nan,1.5
2807,2808,1114,1,Canned Soft Drink,[Coke],1.25
2808,2809,1115,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
2809,2810,1115,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
2810,2811,1115,1,Chips and Guacamole,nan,4.45
2811,2812,1116,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25
2812,2813,1116,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
2813,2814,1117,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49
2814,2815,1117,1,Canned Soda,[Diet Dr. Pepper],1.09
2815,2816,1117,1,Bottled Water,nan,1.09
2816,2817,1117,1,Side of Chips,nan,1.69
2817,2818,1118,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2818,2819,1118,1,Nantucket Nectar,[Apple],3.39
2819,2820,1119,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2820,2821,1119,1,Side of Chips,nan,1.69
2821,2822,1120,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2822,2823,1120,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
2823,2824,1121,3,Bottled Water,nan,3.27
2824,2825,1121,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]",8.99
2825,2826,1122,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2826,2827,1122,1,Canned Soda,[Coca Cola],1.09
2827,2828,1123,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
2828,2829,1123,1,Side of Chips,nan,1.69
2829,2830,1124,1,Chips and Guacamole,nan,3.99
2830,2831,1124,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]]",8.49
2831,2832,1124,1,Canned Soda,[Coca Cola],1.09
2832,2833,1125,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
2833,2834,1125,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
2834,2835,1126,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
2835,2836,1126,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",8.75
2836,2837,1127,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",9.25
2837,2838,1127,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75
2838,2839,1128,1,Nantucket Nectar,[Peach Orange],3.39
2839,2840,1128,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99
2840,2841,1128,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]",8.99
2841,2842,1128,1,Chips and Fresh Tomato Salsa,nan,2.39
2842,2843,1129,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
2843,2844,1129,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75
2844,2845,1130,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25
2845,2846,1130,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",9.25
2846,2847,1131,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]",8.99
2847,2848,1131,1,Chips and Guacamole,nan,3.99
2848,2849,1131,1,Chips and Tomatillo-Green Chili Salsa,nan,2.39
2849,2850,1132,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2850,2851,1132,1,Canned Soda,[Diet Coke],1.09
2851,2852,1132,1,Veggie Soft Tacos,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2852,2853,1133,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2853,2854,1133,1,Nantucket Nectar,[Apple],3.39
2854,2855,1134,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Guacamole]]",11.25
2855,2856,1134,1,Canned Soft Drink,[Diet Coke],1.25
2856,2857,1135,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]]",8.99
2857,2858,1135,1,Chips and Guacamole,nan,3.99
2858,2859,1136,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",8.75
2859,2860,1136,2,Chips and Guacamole,nan,8.9
2860,2861,1136,1,6 Pack Soft Drink,[Diet Coke],6.49
2861,2862,1137,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
2862,2863,1137,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",9.25
2863,2864,1138,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",11.25
2864,2865,1138,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25
2865,2866,1139,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25
2866,2867,1139,1,Canned Soft Drink,[Sprite],1.25
2867,2868,1140,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",8.75
2868,2869,1140,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream]]",9.25
2869,2870,1140,1,Chips and Guacamole,nan,4.45
2870,2871,1140,1,Canned Soft Drink,[Coke],1.25
2871,2872,1141,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",8.75
2872,2873,1141,1,Canned Soft Drink,[Coke],1.25
2873,2874,1141,1,Chips,nan,2.15
2874,2875,1142,2,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",17.98
2875,2876,1142,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99
2876,2877,1143,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",8.75
2877,2878,1143,1,Chips and Tomatillo Red Chili Salsa,nan,2.95
2878,2879,1143,1,Canned Soft Drink,[Coke],1.25
2879,2880,1144,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
2880,2881,1144,1,Bottled Water,nan,1.5
2881,2882,1144,1,Bottled Water,nan,1.5
2882,2883,1145,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans]]",8.75
2883,2884,1145,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]",8.75
2884,2885,1146,1,Carnitas Burrito,"[Fresh Tomato (Mild), [Lettuce, Black Beans, Guacamole, Rice, Sour Cream, Cheese]]",11.08
2885,2886,1147,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2886,2887,1147,1,Side of Chips,nan,1.69
2887,2888,1148,1,Carnitas Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2888,2889,1148,1,Side of Chips,nan,1.69
2889,2890,1149,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Guacamole]]",10.98
2890,2891,1149,1,Chips and Guacamole,nan,3.99
2891,2892,1149,1,Izze,[Blackberry],3.39
2892,2893,1150,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",11.75
2893,2894,1150,1,Chips,nan,2.15
2894,2895,1151,1,Steak Burrito,"[Fresh Tomato Salsa, [Sour Cream, Rice, Guacamole, Lettuce]]",11.75
2895,2896,1151,1,Chips and Fresh Tomato Salsa,nan,2.95
2896,2897,1152,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
2897,2898,1152,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, Cheese]",8.75
2898,2899,1153,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2899,2900,1153,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2900,2901,1154,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2901,2902,1154,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2902,2903,1154,1,Chips and Guacamole,nan,4.45
2903,2904,1155,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2904,2905,1155,1,Canned Soft Drink,[Diet Coke],1.25
2905,2906,1156,2,Canned Soda,[Coca Cola],2.18
2906,2907,1156,2,Canned Soda,[Sprite],2.18
2907,2908,1156,1,Chips and Roasted Chili-Corn Salsa,nan,2.39
2908,2909,1156,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream, Lettuce]]",8.49
2909,2910,1156,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2910,2911,1156,1,Chips and Fresh Tomato Salsa,nan,2.39
2911,2912,1157,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
2912,2913,1157,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75
2913,2914,1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.75
2914,2915,1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]",11.75
2915,2916,1159,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2916,2917,1159,1,Chips and Guacamole,nan,4.45
2917,2918,1159,1,Chips,nan,2.15
2918,2919,1160,1,Chicken Bowl,"[Fresh Tomato (Mild), [Rice, Sour Cream, Cheese]]",8.19
2919,2920,1160,1,Chicken Bowl,"[Fresh Tomato (Mild), [Guacamole, Rice]]",10.58
2920,2921,1161,1,Chips and Guacamole,nan,4.45
2921,2922,1161,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25
2922,2923,1162,1,Bottled Water,nan,1.09
2923,2924,1162,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]",8.99
2924,2925,1163,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2925,2926,1163,1,Bottled Water,nan,1.5
2926,2927,1164,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
